GG704911	EuPathDB	gene	465685	467708	.	-	.	ID=CIMG_02947;description=phosphotransferase enzyme family protein	GG704911	funannotate	gene	465915	467708	.	-	.	ID=CIMG2_000030;
GG704911	EuPathDB	gene	473694	474170	.	-	.	ID=CIMG_12598;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	479769	480164	.	-	.	ID=CIMG_12599;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	490022	490729	.	+	.	ID=CIMG_12600;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	491107	491666	.	-	.	ID=CIMG_12601;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	499284	500399	.	-	.	ID=CIMG_12602;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	504800	505710	.	+	.	ID=CIMG_12603;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	509893	510345	.	-	.	ID=CIMG_12604;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	511345	512116	.	+	.	ID=CIMG_12605;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	514662	514832	.	+	.	ID=CIMG_12606;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	519869	520381	.	+	.	ID=CIMG_12607;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	524066	524410	.	-	.	ID=CIMG_02926;description=hypothetical protein	GG704911	funannotate	gene	523925	526223	.	+	.	ID=CIMG2_000032;
GG704911	EuPathDB	gene	526939	529253	.	+	.	ID=CIMG_02925;description=CMGC protein kinase	GG704911	funannotate	gene	526945	531758	.	-	.	ID=CIMG2_000034;
GG704911	EuPathDB	gene	526939	529253	.	+	.	ID=CIMG_02925;description=CMGC protein kinase	GG704911	funannotate	gene	527083	528407	.	+	.	ID=CIMG2_000033;
GG704911	EuPathDB	gene	528841	531732	.	-	.	ID=CIMG_02924;description=Bicarbonate transporter family protein%2C putative	GG704911	funannotate	gene	526945	531758	.	-	.	ID=CIMG2_000034;
GG704911	EuPathDB	gene	531905	534614	.	+	.	ID=CIMG_02923;description=SET domain-containing protein	GG704911	funannotate	gene	531991	534643	.	+	.	ID=CIMG2_000035;
GG704911	EuPathDB	gene	556977	557453	.	+	.	ID=CIMG_12608;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	559746	560058	.	+	.	ID=CIMG_12609;description=DNA/RNA polymerase superfamily protein%2C putative	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	567010	567670	.	-	.	ID=CIMG_12610;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	575884	576692	.	+	.	ID=CIMG_12611;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	577092	577993	.	+	.	ID=CIMG_12612;description=Histone H3/CENP-A domain-containing protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	586701	587486	.	-	.	ID=CIMG_12613;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	591003	591335	.	+	.	ID=CIMG_12614;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	623167	625250	.	-	.	ID=CIMG_02896;description=Protein kinase-like domain-containing protein	GG704911	funannotate	gene	622645	625388	.	-	.	ID=CIMG2_000036;
GG704911	EuPathDB	gene	628094	629197	.	+	.	ID=CIMG_12615;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	668903	670321	.	+	.	ID=CIMG_02887;description=U3 small nucleolar ribonucleoprotein Lcp5	GG704911	funannotate	gene	668990	670165	.	+	.	ID=CIMG2_000037;
GG704911	EuPathDB	gene	670509	671319	.	+	.	ID=CIMG_02886;description=hypothetical protein	GG704911	funannotate	gene	670500	671319	.	+	.	ID=CIMG2_000038;
GG704911	EuPathDB	gene	671378	673351	.	-	.	ID=CIMG_02885;description=flavin-binding monooxygenase-like protein	GG704911	funannotate	gene	671623	673324	.	-	.	ID=CIMG2_000039;
GG704911	EuPathDB	gene	673863	676345	.	+	.	ID=CIMG_02884;description=PAM domain-containing protein	GG704911	funannotate	gene	673863	675862	.	+	.	ID=CIMG2_000040;
GG704911	EuPathDB	gene	673863	676345	.	+	.	ID=CIMG_02884;description=PAM domain-containing protein	GG704911	funannotate	gene	676345	677799	.	+	.	ID=CIMG2_000041;
GG704911	EuPathDB	gene	676383	677652	.	+	.	ID=CIMG_02883;description=hypothetical protein	GG704911	funannotate	gene	676345	677799	.	+	.	ID=CIMG2_000041;
GG704911	EuPathDB	gene	679166	680976	.	+	.	ID=CIMG_02881;description=subtilisin-like protease	GG704911	funannotate	gene	679599	680699	.	+	.	ID=CIMG2_000042;Name=SUB11;
GG704911	EuPathDB	gene	681870	683765	.	-	.	ID=CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier	GG704911	funannotate	gene	681539	683771	.	-	.	ID=CIMG2_000044;Name=CRC1;
GG704911	EuPathDB	gene	681870	683765	.	-	.	ID=CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier	GG704911	funannotate	gene	681653	681955	.	+	.	ID=CIMG2_000043;
GG704911	EuPathDB	gene	686188	686352	.	-	.	ID=CIMG_12616;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	687147	690002	.	-	.	ID=CIMG_02878;description=Transcription factor IIIC subunit delta%2C putative	GG704911	funannotate	gene	687351	689858	.	-	.	ID=CIMG2_000045;
GG704911	EuPathDB	gene	690351	692235	.	-	.	ID=CIMG_02877;description=Myb/SANT-like domain-containing protein	GG704911	funannotate	gene	690918	692171	.	-	.	ID=CIMG2_000046;
GG704911	EuPathDB	gene	692439	694166	.	-	.	ID=CIMG_02876;description=beta-1%2C4-mannosyltransferase	GG704911	funannotate	gene	692409	694206	.	-	.	ID=CIMG2_000047;Name=ALG1;
GG704911	EuPathDB	gene	694384	696877	.	+	.	ID=CIMG_02875;description=cation diffusion facilitator family transporter	GG704911	funannotate	gene	694629	696251	.	+	.	ID=CIMG2_000048;Name=MSC2;
GG704911	EuPathDB	gene	694384	696877	.	+	.	ID=CIMG_02875;description=cation diffusion facilitator family transporter	GG704911	funannotate	gene	696689	698251	.	-	.	ID=CIMG2_000049;
GG704911	EuPathDB	gene	695538	698384	.	-	.	ID=CIMG_02874;description=Acetyl-CoA C-acetyltransferase	GG704911	funannotate	gene	694629	696251	.	+	.	ID=CIMG2_000048;Name=MSC2;
GG704911	EuPathDB	gene	695538	698384	.	-	.	ID=CIMG_02874;description=Acetyl-CoA C-acetyltransferase	GG704911	funannotate	gene	696689	698251	.	-	.	ID=CIMG2_000049;
GG704911	EuPathDB	gene	698963	701671	.	-	.	ID=CIMG_02873;description=5'-nucleotidase	GG704911	funannotate	gene	699203	701534	.	-	.	ID=CIMG2_000050;
GG704911	EuPathDB	gene	702164	703477	.	-	.	ID=CIMG_02872;description=hypothetical protein	GG704911	funannotate	gene	702741	703208	.	-	.	ID=CIMG2_000051;
GG704911	EuPathDB	gene	703531	705758	.	-	.	ID=CIMG_02871;description=Phosphoglycerate mutase	GG704911	funannotate	gene	703580	705481	.	-	.	ID=CIMG2_000052;
GG704911	EuPathDB	gene	706607	710508	.	-	.	ID=CIMG_02869;description=kinesin heavy chain	GG704911	funannotate	gene	706018	710591	.	-	.	ID=CIMG2_000053;Name=KLP1_1;
GG704911	EuPathDB	gene	711138	712305	.	-	.	ID=CIMG_02868;description=ubiquitin-conjugating enzyme E2 2	GG704911	funannotate	gene	710808	712305	.	-	.	ID=CIMG2_000054;Name=UBC2;
GG704911	EuPathDB	gene	715126	716853	.	-	.	ID=CIMG_02866;description=CMGC/SRPK protein kinase	GG704911	funannotate	gene	714767	717734	.	-	.	ID=CIMG2_000055;
GG704911	EuPathDB	gene	718490	718872	.	+	.	ID=CIMG_02865;description=hypothetical protein	GG704911	funannotate	gene	718490	718663	.	+	.	ID=CIMG2_000056;
GG704911	EuPathDB	gene	718490	718872	.	+	.	ID=CIMG_02865;description=hypothetical protein	GG704911	funannotate	gene	718729	719032	.	+	.	ID=CIMG2_000057;
GG704911	EuPathDB	gene	718490	718872	.	+	.	ID=CIMG_02865;description=hypothetical protein	GG704911	funannotate	gene	718016	721648	.	-	.	ID=CIMG2_000058;
GG704911	EuPathDB	gene	719189	721625	.	-	.	ID=CIMG_02864;description=endosomal integral membrane protein	GG704911	funannotate	gene	718016	721648	.	-	.	ID=CIMG2_000058;
GG704911	EuPathDB	gene	721850	723729	.	-	.	ID=CIMG_12617;description=calcium-binding protein NCS-1	GG704911	funannotate	gene	722962	724120	.	-	.	ID=CIMG2_000059;Name=HPCAL4;
GG704911	EuPathDB	gene	726123	727771	.	+	.	ID=CIMG_02862;description=hypothetical protein	GG704911	funannotate	gene	726089	727782	.	+	.	ID=CIMG2_000061;
GG704911	EuPathDB	gene	728095	729303	.	+	.	ID=CIMG_02861;description=ubiquitin-conjugating enzyme E2	GG704911	funannotate	gene	727971	729527	.	+	.	ID=CIMG2_000062;
GG704911	EuPathDB	gene	730236	731201	.	-	.	ID=CIMG_02860;description=chitinase 3	GG704911	funannotate	gene	730236	731201	.	-	.	ID=CIMG2_000063;
GG704911	EuPathDB	gene	743976	744371	.	-	.	ID=CIMG_12618;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	745440	745704	.	+	.	ID=CIMG_12619;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	756222	757892	.	+	.	ID=CIMG_02848;description=aminotransferase	GG704911	funannotate	gene	756311	758613	.	+	.	ID=CIMG2_000064;
GG704911	EuPathDB	gene	758712	759061	.	-	.	ID=CIMG_11027;description=hypothetical protein	GG704911	funannotate	gene	758712	759061	.	-	.	ID=CIMG2_000065;
GG704911	EuPathDB	gene	759553	760693	.	+	.	ID=CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative	GG704911	funannotate	gene	759496	762712	.	-	.	ID=CIMG2_000067;
GG704911	EuPathDB	gene	759553	760693	.	+	.	ID=CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative	GG704911	funannotate	gene	759599	760591	.	+	.	ID=CIMG2_000066;
GG704911	EuPathDB	gene	760902	762978	.	-	.	ID=CIMG_02846;description=MFS transporter	GG704911	funannotate	gene	759496	762712	.	-	.	ID=CIMG2_000067;
GG704911	EuPathDB	gene	765134	767105	.	+	.	ID=CIMG_02845;description=MFS multidrug transporter	GG704911	funannotate	gene	765117	769534	.	+	.	ID=CIMG2_000068;
GG704911	EuPathDB	gene	765134	767105	.	+	.	ID=CIMG_02845;description=MFS multidrug transporter	GG704911	funannotate	gene	767069	769534	.	-	.	ID=CIMG2_000069;
GG704911	EuPathDB	gene	767526	768816	.	-	.	ID=CIMG_02844;description=F-box domain-containing protein%2C putative	GG704911	funannotate	gene	765117	769534	.	+	.	ID=CIMG2_000068;
GG704911	EuPathDB	gene	767526	768816	.	-	.	ID=CIMG_02844;description=F-box domain-containing protein%2C putative	GG704911	funannotate	gene	767069	769534	.	-	.	ID=CIMG2_000069;
GG704911	EuPathDB	gene	769818	770354	.	+	.	ID=CIMG_02843;description=HTH CenpB-type DNA-binding domain-containing protein	GG704911	funannotate	gene	769804	770928	.	+	.	ID=CIMG2_008813;
GG704911	EuPathDB	gene	771023	771367	.	-	.	ID=CIMG_02842;description=hypothetical protein	GG704911	funannotate	gene	771023	771367	.	-	.	ID=CIMG2_000070;
GG704911	EuPathDB	gene	771441	772925	.	+	.	ID=CIMG_02841;description=FabD/lysophospholipase-like superfamily protein%2C putative	GG704911	funannotate	gene	771441	771836	.	+	.	ID=CIMG2_000071;
GG704911	EuPathDB	gene	774152	777678	.	-	.	ID=CIMG_02838;description=GTPase activating protein	GG704911	funannotate	gene	774082	777860	.	-	.	ID=CIMG2_000073;
GG704911	EuPathDB	gene	777959	778600	.	+	.	ID=CIMG_02837;description=hypothetical protein	GG704911	funannotate	gene	778071	785526	.	+	.	ID=CIMG2_000074;Name=TOP2_1;
GG704911	EuPathDB	gene	778966	784861	.	+	.	ID=CIMG_02836;description=DNA topoisomerase 2	GG704911	funannotate	gene	778071	785526	.	+	.	ID=CIMG2_000074;Name=TOP2_1;
GG704911	EuPathDB	gene	786217	786688	.	-	.	ID=CIMG_02835;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	788199	790195	.	+	.	ID=CIMG_02834;description=APSES transcription factor Xbp1	GG704911	funannotate	gene	787677	789690	.	+	.	ID=CIMG2_000075;
GG704911	EuPathDB	gene	790334	792054	.	-	.	ID=CIMG_02833;description=hypothetical protein	GG704911	funannotate	gene	790334	792054	.	-	.	ID=CIMG2_000076;
GG704911	EuPathDB	gene	793287	795458	.	-	.	ID=CIMG_02831;description=Reticulon-like protein	GG704911	funannotate	gene	793728	796023	.	-	.	ID=CIMG2_000077;
GG704911	EuPathDB	gene	795544	797982	.	-	.	ID=CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant	GG704911	funannotate	gene	793728	796023	.	-	.	ID=CIMG2_000077;
GG704911	EuPathDB	gene	795544	797982	.	-	.	ID=CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant	GG704911	funannotate	gene	796063	797969	.	-	.	ID=CIMG2_000078;
GG704911	EuPathDB	gene	798460	802817	.	+	.	ID=CIMG_02829;description=inner centromere protein	GG704911	funannotate	gene	798622	802649	.	+	.	ID=CIMG2_000079;
GG704911	EuPathDB	gene	803063	807176	.	-	.	ID=CIMG_02828;description=Pro-apoptotic serine protease NMA111	GG704911	funannotate	gene	802915	807261	.	-	.	ID=CIMG2_000080;
GG704911	EuPathDB	gene	807418	809908	.	-	.	ID=CIMG_02827;description=hypothetical protein	GG704911	funannotate	gene	807404	809981	.	-	.	ID=CIMG2_000081;
GG704911	EuPathDB	gene	811026	814575	.	+	.	ID=CIMG_02826;description=transcription factor	GG704911	funannotate	gene	810371	816160	.	+	.	ID=CIMG2_000082;
GG704911	EuPathDB	gene	811026	814575	.	+	.	ID=CIMG_02826;description=transcription factor	GG704911	funannotate	gene	814467	815910	.	-	.	ID=CIMG2_000083;
GG704911	EuPathDB	gene	813973	815993	.	-	.	ID=CIMG_02825;description=Tetratricopeptide repeat domain-containing protein	GG704911	funannotate	gene	810371	816160	.	+	.	ID=CIMG2_000082;
GG704911	EuPathDB	gene	813973	815993	.	-	.	ID=CIMG_02825;description=Tetratricopeptide repeat domain-containing protein	GG704911	funannotate	gene	814467	815910	.	-	.	ID=CIMG2_000083;
GG704911	EuPathDB	gene	816584	817192	.	+	.	ID=CIMG_02824;description=hypothetical protein	GG704911	funannotate	gene	816584	817192	.	+	.	ID=CIMG2_000084;
GG704911	EuPathDB	gene	816584	817192	.	+	.	ID=CIMG_02824;description=hypothetical protein	GG704911	funannotate	gene	816189	824208	.	-	.	ID=CIMG2_000086;
GG704911	EuPathDB	gene	818217	819646	.	+	.	ID=CIMG_02823;description=cytochrome c peroxidase	GG704911	funannotate	gene	816189	824208	.	-	.	ID=CIMG2_000086;
GG704911	EuPathDB	gene	818217	819646	.	+	.	ID=CIMG_02823;description=cytochrome c peroxidase	GG704911	funannotate	gene	818395	819434	.	+	.	ID=CIMG2_000085;
GG704911	EuPathDB	gene	819914	823964	.	-	.	ID=CIMG_02822;description=hypothetical protein	GG704911	funannotate	gene	816189	824208	.	-	.	ID=CIMG2_000086;
GG704911	EuPathDB	gene	824561	826584	.	-	.	ID=CIMG_02821;description=Glutamate decarboxylase	GG704911	funannotate	gene	824236	826610	.	-	.	ID=CIMG2_000087;
GG704911	EuPathDB	gene	827383	829162	.	-	.	ID=CIMG_02820;description=S-adenosylmethionine-dependent methyltransferase%2C putative	GG704911	funannotate	gene	826982	829564	.	-	.	ID=CIMG2_000088;
GG704911	EuPathDB	gene	829970	832352	.	-	.	ID=CIMG_02819;description=hypothetical protein	GG704911	funannotate	gene	830189	832257	.	-	.	ID=CIMG2_000089;
GG704911	EuPathDB	gene	835956	836951	.	+	.	ID=CIMG_12620;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	837841	838989	.	-	.	ID=CIMG_02817;description=alpha/beta hydrolase fold protein	GG704911	funannotate	gene	837776	838989	.	-	.	ID=CIMG2_000091;
GG704911	EuPathDB	gene	841082	842575	.	-	.	ID=CIMG_02816;description=SBDS family rRNA metabolism protein	GG704911	funannotate	gene	839889	842563	.	-	.	ID=CIMG2_000092;
GG704911	EuPathDB	gene	842990	845273	.	+	.	ID=CIMG_02815;description=Carboxypeptidase Y	GG704911	funannotate	gene	842999	846256	.	+	.	ID=CIMG2_000093;
GG704911	EuPathDB	gene	845407	846704	.	-	.	ID=CIMG_02814;description=40S ribosomal protein S18-B	GG704911	funannotate	gene	842999	846256	.	+	.	ID=CIMG2_000093;
GG704911	EuPathDB	gene	845407	846704	.	-	.	ID=CIMG_02814;description=40S ribosomal protein S18-B	GG704911	funannotate	gene	845834	846631	.	-	.	ID=CIMG2_000094;Name=RPS18;
GG704911	EuPathDB	gene	847202	847307	.	-	.	ID=CIMG_15001;description=unspecified product	GG704911	funannotate	gene	847202	847307	.	-	.	ID=CIMG2_000095;
