GG704911	123665	126132	-	CIMG_10419;description=Protein kinase-like domain-containing protein	123999	124385	+	CIMG2_000018
GG704911	126558	127090	-	CIMG_12571;description=hypothetical protein	127064	127329	+	CIMG2_000020
GG704911	127462	127950	+	CIMG_12551;description=hypothetical protein	-1	-1	.	.
GG704911	131621	132097	+	CIMG_12572;description=hypothetical protein	-1	-1	.	.
GG704911	167734	168510	-	CIMG_12573;description=hypothetical protein	-1	-1	.	.
GG704911	208239	208634	-	CIMG_12574;description=hypothetical protein	-1	-1	.	.
GG704911	209747	210352	+	CIMG_12575;description=hypothetical protein	-1	-1	.	.
GG704911	215462	216389	-	CIMG_12576;description=Histone fold-containing protein	-1	-1	.	.
GG704911	217344	217553	+	CIMG_12577;description=hypothetical protein	-1	-1	.	.
GG704911	236955	237533	-	CIMG_12578;description=hypothetical protein	-1	-1	.	.
GG704911	240059	242003	-	CIMG_12579;description=ankyrin repeat domain-containing protein	240059	240655	-	CIMG2_000021;Name=ANK2_1
GG704911	240059	242003	-	CIMG_12579;description=ankyrin repeat domain-containing protein	240986	241519	-	CIMG2_000022;Name=ANK2_2
GG704911	242242	243642	+	CIMG_12580;description=serine/threonine protein kinase	242242	246146	+	CIMG2_000023
GG704911	262776	263317	-	CIMG_12581;description=Chromo domain-containing protein	-1	-1	.	.
GG704911	266746	267182	-	CIMG_12582;description=hypothetical protein	-1	-1	.	.
GG704911	267882	268358	-	CIMG_12583;description=hypothetical protein	-1	-1	.	.
GG704911	272837	273034	-	CIMG_12584;description=hypothetical protein	-1	-1	.	.
GG704911	275589	276080	-	CIMG_12585;description=hypothetical protein	-1	-1	.	.
GG704911	277339	277752	+	CIMG_12586;description=hypothetical protein	-1	-1	.	.
GG704911	284182	284934	+	CIMG_12587;description=hypothetical protein	-1	-1	.	.
GG704911	342785	343265	+	CIMG_12588;description=Chromo domain-containing protein	-1	-1	.	.
GG704911	371594	373761	+	CIMG_10356;description=Protein kinase-like domain-containing protein	371683	373240	+	CIMG2_000025
GG704911	371594	373761	+	CIMG_10356;description=Protein kinase-like domain-containing protein	373575	374033	-	CIMG2_000026
GG704911	373693	374592	-	CIMG_12548;description=hypothetical protein	373575	374033	-	CIMG2_000026
GG704911	373693	374592	-	CIMG_12548;description=hypothetical protein	374286	374556	-	CIMG2_000027
GG704911	389216	389603	+	CIMG_12589;description=hypothetical protein	-1	-1	.	.
GG704911	399769	401015	-	CIMG_12590;description=hypothetical protein	-1	-1	.	.
GG704911	401974	402225	-	CIMG_10353;description=Hsp70 family protein	-1	-1	.	.
GG704911	402942	403449	+	CIMG_12591;description=hypothetical protein	-1	-1	.	.
GG704911	413568	414474	+	CIMG_12592;description=Histone H3/CENP-A domain-containing protein	-1	-1	.	.
GG704911	415473	416335	+	CIMG_12593;description=hypothetical protein	-1	-1	.	.
GG704911	419396	421814	+	CIMG_10348;description=HNH endonuclease domain-containing protein	419553	420558	+	CIMG2_000028
GG704911	420840	421848	-	CIMG_12594;description=S-adenosylmethionine-dependent methyltransferase%2C putative	-1	-1	.	.
GG704911	427459	428132	+	CIMG_12595;description=hypothetical protein	-1	-1	.	.
GG704911	435604	436184	-	CIMG_12596;description=hypothetical protein	-1	-1	.	.
GG704911	465268	465621	-	CIMG_12597;description=hypothetical protein	465268	465621	-	CIMG2_000029
GG704911	465685	467708	-	CIMG_02947;description=phosphotransferase enzyme family protein	465915	467708	-	CIMG2_000030
GG704911	473694	474170	-	CIMG_12598;description=hypothetical protein	-1	-1	.	.
GG704911	479769	480164	-	CIMG_12599;description=hypothetical protein	-1	-1	.	.
GG704911	490022	490729	+	CIMG_12600;description=hypothetical protein	-1	-1	.	.
GG704911	491107	491666	-	CIMG_12601;description=hypothetical protein	-1	-1	.	.
GG704911	499284	500399	-	CIMG_12602;description=hypothetical protein	-1	-1	.	.
GG704911	504800	505710	+	CIMG_12603;description=hypothetical protein	-1	-1	.	.
GG704911	509893	510345	-	CIMG_12604;description=hypothetical protein	-1	-1	.	.
GG704911	511345	512116	+	CIMG_12605;description=hypothetical protein	-1	-1	.	.
GG704911	514662	514832	+	CIMG_12606;description=hypothetical protein	-1	-1	.	.
GG704911	519869	520381	+	CIMG_12607;description=hypothetical protein	-1	-1	.	.
GG704911	524066	524410	-	CIMG_02926;description=hypothetical protein	523925	526223	+	CIMG2_000032
GG704911	526939	529253	+	CIMG_02925;description=CMGC protein kinase	526945	531758	-	CIMG2_000034
GG704911	526939	529253	+	CIMG_02925;description=CMGC protein kinase	527083	528407	+	CIMG2_000033
GG704911	528841	531732	-	CIMG_02924;description=Bicarbonate transporter family protein%2C putative	526945	531758	-	CIMG2_000034
GG704911	531905	534614	+	CIMG_02923;description=SET domain-containing protein	531991	534643	+	CIMG2_000035
GG704911	556977	557453	+	CIMG_12608;description=hypothetical protein	-1	-1	.	.
GG704911	559746	560058	+	CIMG_12609;description=DNA/RNA polymerase superfamily protein%2C putative	-1	-1	.	.
GG704911	567010	567670	-	CIMG_12610;description=hypothetical protein	-1	-1	.	.
GG704911	575884	576692	+	CIMG_12611;description=hypothetical protein	-1	-1	.	.
GG704911	577092	577993	+	CIMG_12612;description=Histone H3/CENP-A domain-containing protein	-1	-1	.	.
GG704911	586701	587486	-	CIMG_12613;description=hypothetical protein	-1	-1	.	.
GG704911	591003	591335	+	CIMG_12614;description=hypothetical protein	-1	-1	.	.
GG704911	623167	625250	-	CIMG_02896;description=Protein kinase-like domain-containing protein	622645	625388	-	CIMG2_000036
GG704911	628094	629197	+	CIMG_12615;description=hypothetical protein	-1	-1	.	.
GG704911	668903	670321	+	CIMG_02887;description=U3 small nucleolar ribonucleoprotein Lcp5	668990	670165	+	CIMG2_000037
GG704911	670509	671319	+	CIMG_02886;description=hypothetical protein	670500	671319	+	CIMG2_000038
GG704911	671378	673351	-	CIMG_02885;description=flavin-binding monooxygenase-like protein	671623	673324	-	CIMG2_000039
GG704911	673863	676345	+	CIMG_02884;description=PAM domain-containing protein	673863	675862	+	CIMG2_000040
GG704911	673863	676345	+	CIMG_02884;description=PAM domain-containing protein	676345	677799	+	CIMG2_000041
GG704911	676383	677652	+	CIMG_02883;description=hypothetical protein	676345	677799	+	CIMG2_000041
GG704911	679166	680976	+	CIMG_02881;description=subtilisin-like protease	679599	680699	+	CIMG2_000042;Name=SUB11
GG704911	681870	683765	-	CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier	681539	683771	-	CIMG2_000044;Name=CRC1
GG704911	681870	683765	-	CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier	681653	681955	+	CIMG2_000043
GG704911	686188	686352	-	CIMG_12616;description=hypothetical protein	-1	-1	.	.
GG704911	687147	690002	-	CIMG_02878;description=Transcription factor IIIC subunit delta%2C putative	687351	689858	-	CIMG2_000045
GG704911	690351	692235	-	CIMG_02877;description=Myb/SANT-like domain-containing protein	690918	692171	-	CIMG2_000046
GG704911	692439	694166	-	CIMG_02876;description=beta-1%2C4-mannosyltransferase	692409	694206	-	CIMG2_000047;Name=ALG1
GG704911	694384	696877	+	CIMG_02875;description=cation diffusion facilitator family transporter	694629	696251	+	CIMG2_000048;Name=MSC2
GG704911	694384	696877	+	CIMG_02875;description=cation diffusion facilitator family transporter	696689	698251	-	CIMG2_000049
GG704911	695538	698384	-	CIMG_02874;description=Acetyl-CoA C-acetyltransferase	694629	696251	+	CIMG2_000048;Name=MSC2
GG704911	695538	698384	-	CIMG_02874;description=Acetyl-CoA C-acetyltransferase	696689	698251	-	CIMG2_000049
GG704911	698963	701671	-	CIMG_02873;description=5'-nucleotidase	699203	701534	-	CIMG2_000050
GG704911	702164	703477	-	CIMG_02872;description=hypothetical protein	702741	703208	-	CIMG2_000051
GG704911	703531	705758	-	CIMG_02871;description=Phosphoglycerate mutase	703580	705481	-	CIMG2_000052
GG704911	706607	710508	-	CIMG_02869;description=kinesin heavy chain	706018	710591	-	CIMG2_000053;Name=KLP1_1
GG704911	711138	712305	-	CIMG_02868;description=ubiquitin-conjugating enzyme E2 2	710808	712305	-	CIMG2_000054;Name=UBC2
GG704911	715126	716853	-	CIMG_02866;description=CMGC/SRPK protein kinase	714767	717734	-	CIMG2_000055
GG704911	718490	718872	+	CIMG_02865;description=hypothetical protein	718490	718663	+	CIMG2_000056
GG704911	718490	718872	+	CIMG_02865;description=hypothetical protein	718729	719032	+	CIMG2_000057
GG704911	718490	718872	+	CIMG_02865;description=hypothetical protein	718016	721648	-	CIMG2_000058
GG704911	719189	721625	-	CIMG_02864;description=endosomal integral membrane protein	718016	721648	-	CIMG2_000058
GG704911	721850	723729	-	CIMG_12617;description=calcium-binding protein NCS-1	722962	724120	-	CIMG2_000059;Name=HPCAL4
GG704911	726123	727771	+	CIMG_02862;description=hypothetical protein	726089	727782	+	CIMG2_000061
GG704911	728095	729303	+	CIMG_02861;description=ubiquitin-conjugating enzyme E2	727971	729527	+	CIMG2_000062
GG704911	730236	731201	-	CIMG_02860;description=chitinase 3	730236	731201	-	CIMG2_000063
GG704911	743976	744371	-	CIMG_12618;description=hypothetical protein	-1	-1	.	.
GG704911	745440	745704	+	CIMG_12619;description=hypothetical protein	-1	-1	.	.
GG704911	756222	757892	+	CIMG_02848;description=aminotransferase	756311	758613	+	CIMG2_000064
GG704911	758712	759061	-	CIMG_11027;description=hypothetical protein	758712	759061	-	CIMG2_000065
GG704911	759553	760693	+	CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative	759496	762712	-	CIMG2_000067
GG704911	759553	760693	+	CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative	759599	760591	+	CIMG2_000066
GG704911	760902	762978	-	CIMG_02846;description=MFS transporter	759496	762712	-	CIMG2_000067
GG704911	765134	767105	+	CIMG_02845;description=MFS multidrug transporter	765117	769534	+	CIMG2_000068
GG704911	765134	767105	+	CIMG_02845;description=MFS multidrug transporter	767069	769534	-	CIMG2_000069
GG704911	767526	768816	-	CIMG_02844;description=F-box domain-containing protein%2C putative	765117	769534	+	CIMG2_000068
GG704911	767526	768816	-	CIMG_02844;description=F-box domain-containing protein%2C putative	767069	769534	-	CIMG2_000069
GG704911	769818	770354	+	CIMG_02843;description=HTH CenpB-type DNA-binding domain-containing protein	769804	770928	+	CIMG2_008813
GG704911	771023	771367	-	CIMG_02842;description=hypothetical protein	771023	771367	-	CIMG2_000070
GG704911	771441	772925	+	CIMG_02841;description=FabD/lysophospholipase-like superfamily protein%2C putative	771441	771836	+	CIMG2_000071
GG704911	774152	777678	-	CIMG_02838;description=GTPase activating protein	774082	777860	-	CIMG2_000073
GG704911	777959	778600	+	CIMG_02837;description=hypothetical protein	778071	785526	+	CIMG2_000074;Name=TOP2_1
GG704911	778966	784861	+	CIMG_02836;description=DNA topoisomerase 2	778071	785526	+	CIMG2_000074;Name=TOP2_1
GG704911	786217	786688	-	CIMG_02835;description=hypothetical protein	-1	-1	.	.
GG704911	788199	790195	+	CIMG_02834;description=APSES transcription factor Xbp1	787677	789690	+	CIMG2_000075
GG704911	790334	792054	-	CIMG_02833;description=hypothetical protein	790334	792054	-	CIMG2_000076
GG704911	793287	795458	-	CIMG_02831;description=Reticulon-like protein	793728	796023	-	CIMG2_000077
GG704911	795544	797982	-	CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant	793728	796023	-	CIMG2_000077
GG704911	795544	797982	-	CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant	796063	797969	-	CIMG2_000078
GG704911	798460	802817	+	CIMG_02829;description=inner centromere protein	798622	802649	+	CIMG2_000079
GG704911	803063	807176	-	CIMG_02828;description=Pro-apoptotic serine protease NMA111	802915	807261	-	CIMG2_000080
GG704911	807418	809908	-	CIMG_02827;description=hypothetical protein	807404	809981	-	CIMG2_000081
GG704911	811026	814575	+	CIMG_02826;description=transcription factor	810371	816160	+	CIMG2_000082
GG704911	811026	814575	+	CIMG_02826;description=transcription factor	814467	815910	-	CIMG2_000083
GG704911	813973	815993	-	CIMG_02825;description=Tetratricopeptide repeat domain-containing protein	810371	816160	+	CIMG2_000082
GG704911	813973	815993	-	CIMG_02825;description=Tetratricopeptide repeat domain-containing protein	814467	815910	-	CIMG2_000083
GG704911	816584	817192	+	CIMG_02824;description=hypothetical protein	816584	817192	+	CIMG2_000084
GG704911	816584	817192	+	CIMG_02824;description=hypothetical protein	816189	824208	-	CIMG2_000086
GG704911	818217	819646	+	CIMG_02823;description=cytochrome c peroxidase	816189	824208	-	CIMG2_000086
GG704911	818217	819646	+	CIMG_02823;description=cytochrome c peroxidase	818395	819434	+	CIMG2_000085
GG704911	819914	823964	-	CIMG_02822;description=hypothetical protein	816189	824208	-	CIMG2_000086
GG704911	824561	826584	-	CIMG_02821;description=Glutamate decarboxylase	824236	826610	-	CIMG2_000087
GG704911	827383	829162	-	CIMG_02820;description=S-adenosylmethionine-dependent methyltransferase%2C putative	826982	829564	-	CIMG2_000088
GG704911	829970	832352	-	CIMG_02819;description=hypothetical protein	830189	832257	-	CIMG2_000089
GG704911	835956	836951	+	CIMG_12620;description=hypothetical protein	-1	-1	.	.
GG704911	837841	838989	-	CIMG_02817;description=alpha/beta hydrolase fold protein	837776	838989	-	CIMG2_000091
GG704911	841082	842575	-	CIMG_02816;description=SBDS family rRNA metabolism protein	839889	842563	-	CIMG2_000092
GG704911	842990	845273	+	CIMG_02815;description=Carboxypeptidase Y	842999	846256	+	CIMG2_000093
GG704911	845407	846704	-	CIMG_02814;description=40S ribosomal protein S18-B	842999	846256	+	CIMG2_000093
GG704911	845407	846704	-	CIMG_02814;description=40S ribosomal protein S18-B	845834	846631	-	CIMG2_000094;Name=RPS18
GG704911	847202	847307	-	CIMG_15001;description=unspecified product	847202	847307	-	CIMG2_000095
GG704911	847367	850289	-	CIMG_02813;description=hypothetical protein	847669	850289	-	CIMG2_000096
GG704911	850845	851511	-	CIMG_11022;description=hypothetical protein	-1	-1	.	.
GG704911	852053	853856	-	CIMG_02812;description=Cytochrome P450%2C putative	852053	852628	-	CIMG2_000097
GG704911	852053	853856	-	CIMG_02812;description=Cytochrome P450%2C putative	852758	853672	-	CIMG2_000098
GG704911	854247	854906	+	CIMG_11021;description=hypothetical protein	-1	-1	.	.
GG704911	855601	856638	-	CIMG_02811;description=hypothetical protein	855601	856638	-	CIMG2_000099
GG704911	857535	859576	-	CIMG_02810;description=CBD9-like superfamily	857763	861139	-	CIMG2_000100
GG704911	860914	862028	+	CIMG_02809;description=cation diffusion facilitator family transporter	857763	861139	-	CIMG2_000100
GG704911	860914	862028	+	CIMG_02809;description=cation diffusion facilitator family transporter	860914	862028	+	CIMG2_000101
GG704911	862424	864295	+	CIMG_02808;description=alpha/beta superfamily hydrolase	862266	864325	+	CIMG2_000102
GG704911	867390	869352	+	CIMG_02807;description=arrestin domain-containing protein	867008	869350	+	CIMG2_000103
GG704911	869832	869904	+	CIMG_15002;description=unspecified product	869832	869904	+	CIMG2_000104
GG704911	870274	871029	-	CIMG_12621;description=hypothetical protein	-1	-1	.	.
GG704911	871722	871794	-	CIMG_15003;description=unspecified product	871722	871794	-	CIMG2_000105
GG704911	873439	875041	-	CIMG_02806;description=MIPC synthase	873604	875041	-	CIMG2_000106
GG704911	876518	876853	-	CIMG_02805;description=hypothetical protein	-1	-1	.	.
GG704911	877146	877708	+	CIMG_02804;description=hypothetical protein	877146	877448	+	CIMG2_000107
GG704911	878043	880422	-	CIMG_02803;description=C-24(28) sterol reductase	878436	880063	-	CIMG2_000108;Name=ERG4_1
GG704911	880589	882842	+	CIMG_02802;description=fungal Zn(2)-Cys(6) binuclear cluster domain-containing protein%2C putative	880546	884379	+	CIMG2_000109
GG704911	880589	882842	+	CIMG_02802;description=fungal Zn(2)-Cys(6) binuclear cluster domain-containing protein%2C putative	882838	884136	-	CIMG2_000110
GG704911	882766	884136	-	CIMG_02801;description=alpha/beta hydrolase fold protein	880546	884379	+	CIMG2_000109
GG704911	882766	884136	-	CIMG_02801;description=alpha/beta hydrolase fold protein	882838	884136	-	CIMG2_000110
GG704911	884487	886047	-	CIMG_02800;description=hypothetical protein	885055	885691	-	CIMG2_000111
GG704911	886206	887260	+	CIMG_02799;description=Imidazoleglycerol-phosphate dehydratase	886319	887112	+	CIMG2_000112;Name=HIS3
GG704911	887765	891988	-	CIMG_02798;description=leucine rich repeat protein	887765	891988	-	CIMG2_000113
GG704911	894675	894745	-	CIMG_15004;description=unspecified product	894675	894745	-	CIMG2_000114
GG704911	894915	897780	-	CIMG_02797;description=mitochondrial mRNA processing protein	894926	897891	-	CIMG2_000115
GG704911	898290	901622	+	CIMG_02796;description=phosphoribosylamine-glycine ligase	898426	903593	+	CIMG2_000116
GG704911	903614	905253	+	CIMG_02795;description=endochitinase 1	903640	905253	+	CIMG2_000117;Name=CTS1_1
GG704911	906320	907177	-	CIMG_12622;description=hypothetical protein	-1	-1	.	.
GG704911	907441	908758	+	CIMG_02793;description=Acetate transporter family protein%2C putative	907562	908478	+	CIMG2_000118
GG704911	908939	911861	+	CIMG_02792;description=squalene/oxidosqualene cyclase	909273	911682	+	CIMG2_000119;Name=ERG7_1
GG704911	912209	914381	-	CIMG_02791;description=actin	912501	914168	-	CIMG2_000120;Name=ACT1
GG704911	914828	915843	+	CIMG_02790;description=hypothetical protein	-1	-1	.	.
GG704911	916536	917633	+	CIMG_02789;description=Hsp70-like protein	916650	917375	+	CIMG2_000122;Name=FES1
GG704911	917665	918835	-	CIMG_02788;description=UPF0220 domain-containing protein	917916	919234	-	CIMG2_000123
GG704911	927306	927797	-	CIMG_12623;description=hypothetical protein	-1	-1	.	.
GG704911	947821	948174	+	CIMG_12624;description=hypothetical protein	-1	-1	.	.
GG704911	951729	952231	+	CIMG_12625;description=hypothetical protein	-1	-1	.	.
GG704911	954081	954800	-	CIMG_12626;description=Chromo domain-containing protein	-1	-1	.	.
GG704911	960507	961933	+	CIMG_12627;description=hypothetical protein	-1	-1	.	.
GG704911	971582	971791	+	CIMG_12628;description=hypothetical protein	-1	-1	.	.
GG704911	975232	975735	+	CIMG_12629;description=hypothetical protein	975157	975723	+	CIMG2_008818
GG704911	978090	979076	+	CIMG_12630;description=hypothetical protein	-1	-1	.	.
GG704911	983331	984011	+	CIMG_12631;description=hypothetical protein	-1	-1	.	.
GG704911	985009	985433	-	CIMG_12632;description=hypothetical protein	-1	-1	.	.
GG704911	993014	993843	-	CIMG_12633;description=hypothetical protein	-1	-1	.	.
GG704911	1000129	1000911	-	CIMG_12634;description=hypothetical protein	-1	-1	.	.
GG704911	1010583	1011872	-	CIMG_12635;description=Protein kinase-like domain-containing protein	1010948	1011331	-	CIMG2_000124
GG704911	1031835	1032044	-	CIMG_12636;description=hypothetical protein	-1	-1	.	.
GG704911	1033467	1034026	+	CIMG_12637;description=hypothetical protein	-1	-1	.	.
GG704911	1041604	1044362	+	CIMG_02752;description=DUF3435 domain-containing protein	1041348	1044395	+	CIMG2_000125
GG704911	1044704	1045759	+	CIMG_02751;description=hypothetical protein	1044742	1045624	+	CIMG2_000126
GG704911	1052459	1052989	+	CIMG_12638;description=hypothetical protein	-1	-1	.	.
GG704911	1061635	1062524	-	CIMG_02746;description=hypothetical protein	-1	-1	.	.
GG704911	1062740	1064375	+	CIMG_02745;description=hypothetical protein	1062963	1063863	+	CIMG2_000127
GG704911	1064493	1064836	-	CIMG_12639;description=hypothetical protein	-1	-1	.	.
GG704911	1067481	1067803	-	CIMG_12640;description=hypothetical protein	-1	-1	.	.
GG704911	1070086	1072964	-	CIMG_02743;description=CAMK protein kinase	1070196	1073021	-	CIMG2_000130
GG704911	1073781	1076499	-	CIMG_02742;description=Clavaminate synthase-like domain-containing protein	1073102	1076735	-	CIMG2_000131
GG704911	1076914	1078189	+	CIMG_02741;description=RING finger domain-containing protein	1076896	1078171	+	CIMG2_000132
GG704911	1078525	1079912	-	CIMG_02740;description=hypothetical protein	1078851	1079342	-	CIMG2_000133
GG704911	1080136	1082097	+	CIMG_02739;description=CMGC/SRPK protein kinase	1080051	1081748	+	CIMG2_000134
GG704911	1082531	1086171	-	CIMG_02738;description=polysaccharide synthase Cps1	1082856	1085093	-	CIMG2_000135
GG704911	1082531	1086171	-	CIMG_02738;description=polysaccharide synthase Cps1	1085158	1085997	-	CIMG2_000136
GG704911	1086759	1087805	-	CIMG_02737;description=C2H2 finger domain-containing protein	-1	-1	.	.
GG704911	1088276	1089360	-	CIMG_02736;description=hypothetical protein	1088357	1089061	-	CIMG2_000137
GG704911	1089883	1091020	-	CIMG_02735;description=hypothetical protein	1089883	1090113	-	CIMG2_000138
GG704911	1089883	1091020	-	CIMG_02735;description=hypothetical protein	1090519	1091062	-	CIMG2_000139
GG704911	1091097	1091734	+	CIMG_02734;description=hypothetical protein	-1	-1	.	.
GG704911	1092027	1093876	+	CIMG_02733;description=hypothetical protein	1091949	1093876	+	CIMG2_000140
GG704911	1093362	1094941	-	CIMG_11013;description=hypothetical protein	1091949	1093876	+	CIMG2_000140
GG704911	1093362	1094941	-	CIMG_11013;description=hypothetical protein	1093986	1094601	-	CIMG2_000141
GG704911	1096137	1097444	+	CIMG_02731;description=C2H2 type zinc finger domain-containing protein	1096520	1096837	+	CIMG2_000142
GG704911	1097965	1100366	-	CIMG_02730;description=phosphotransferase enzyme family protein	1097957	1100619	-	CIMG2_000143
GG704911	1100722	1101639	+	CIMG_02729;description=hypothetical protein	1101125	1101499	+	CIMG2_000144
GG704911	1102055	1103082	+	CIMG_02728;description=BTB/POZ domain-containing protein	1102181	1103027	+	CIMG2_000145
GG704911	1103559	1104854	-	CIMG_11012;description=Homeobox-like domain-containing protein	1104465	1104854	-	CIMG2_000146
GG704911	1120364	1120609	+	CIMG_12641;description=hypothetical protein	-1	-1	.	.
GG704911	1127057	1127620	-	CIMG_12642;description=hypothetical protein	-1	-1	.	.
GG704911	1128778	1130365	-	CIMG_02721;description=hypothetical protein	1127939	1130480	-	CIMG2_000147
GG704911	1130633	1131717	-	CIMG_02720;description=vacuolar protein sorting protein 55	1130575	1131690	-	CIMG2_000148;Name=VPS55
GG704911	1132258	1134277	+	CIMG_02718;description=proteasome component Pre5	1132353	1133307	+	CIMG2_000149
GG704911	1132258	1134277	+	CIMG_02718;description=proteasome component Pre5	1133574	1134389	-	CIMG2_000150
GG704911	1132658	1134515	-	CIMG_02717;description=TIGR00730 family protein	1132353	1133307	+	CIMG2_000149
GG704911	1132658	1134515	-	CIMG_02717;description=TIGR00730 family protein	1133574	1134389	-	CIMG2_000150
GG704911	1135615	1137074	-	CIMG_02716;description=RNA polymerase II transcription mediator complex subunit	1134655	1137044	-	CIMG2_000151;Name=MED6
GG704911	1137590	1142127	-	CIMG_02715;description=hypothetical protein	1137421	1142208	-	CIMG2_000152
GG704911	1142699	1144392	-	CIMG_02714;description=ADC synthase superfamily protein%2C putative	1142747	1143862	-	CIMG2_000153
GG704911	1146085	1151663	-	CIMG_02713;description=Histidine kinase/HSP90-like ATPase%2C putative	1146085	1151391	-	CIMG2_000155
GG704911	1152004	1156998	+	CIMG_02712;description=hypercellular protein HypA	1151947	1157178	+	CIMG2_000156
GG704911	1157460	1159693	+	CIMG_02711;description=hydrolase	1157691	1159399	+	CIMG2_000157
GG704911	1157460	1159693	+	CIMG_02711;description=hydrolase	1159654	1160377	-	CIMG2_000158;Name=LOC1
GG704911	1159116	1160544	-	CIMG_02710;description=60S ribosomal subunit assembly/export protein LOC1	1157691	1159399	+	CIMG2_000157
GG704911	1159116	1160544	-	CIMG_02710;description=60S ribosomal subunit assembly/export protein LOC1	1159654	1160377	-	CIMG2_000158;Name=LOC1
GG704911	1160754	1161741	+	CIMG_02709;description=NADH-ubiquinone oxidoreductase 14.8 kDa subunit	1160784	1161629	+	CIMG2_000159
GG704911	1161735	1162830	-	CIMG_02708;description=DNA-directed RNA polymerase I and III polypeptide	1161942	1162616	-	CIMG2_000160;Name=RPC19
GG704911	1163186	1164483	-	CIMG_02707;description=glycoprotease/Kae1 family metallohydrolase	1163166	1164490	-	CIMG2_000161;Name=KAE1
GG704911	1164713	1166664	+	CIMG_02706;description=SET domain-containing protein	1164851	1166427	+	CIMG2_000162
GG704911	1166476	1168891	-	CIMG_02705;description=histone acetyltransferase complex component Epl1%2C histone acetyltransferase complex component Epl1%2C variant	1166785	1168748	-	CIMG2_000163;Name=EPL1
GG704911	1169083	1170697	+	CIMG_02704;description=calcineurin subunit B%2C calcineurin subunit B%2C variant	1169121	1170758	+	CIMG2_000164;Name=CNB1
GG704911	1171275	1174605	-	CIMG_02703;description=hypothetical protein%2C hypothetical protein%2C variant	1170827	1173467	-	CIMG2_000165
GG704911	1175762	1176222	-	CIMG_11011;description=hypothetical protein	-1	-1	.	.
GG704911	1176534	1177680	+	CIMG_02701;description=hypothetical protein	1177588	1177716	-	CIMG2_000166
GG704911	1177588	1177716	-	CIMG_15005;description=unspecified product	1177588	1177716	-	CIMG2_000166
GG704911	1177757	1178855	+	CIMG_11010;description=hypothetical protein	1178273	1178584	+	CIMG2_000167
