GG704911	465915	467708	-	CIMG2_000030	465685	467708	-	CIMG_02947;description=phosphotransferase enzyme family protein
GG704911	523925	526223	+	CIMG2_000032	524066	524410	-	CIMG_02926;description=hypothetical protein
GG704911	525391	525717	-	CIMG2_000031	-1	-1	.	.
GG704911	526945	531758	-	CIMG2_000034	526939	529253	+	CIMG_02925;description=CMGC protein kinase
GG704911	526945	531758	-	CIMG2_000034	528841	531732	-	CIMG_02924;description=Bicarbonate transporter family protein%2C putative
GG704911	527083	528407	+	CIMG2_000033	526939	529253	+	CIMG_02925;description=CMGC protein kinase
GG704911	531991	534643	+	CIMG2_000035	531905	534614	+	CIMG_02923;description=SET domain-containing protein
GG704911	541853	542750	-	CIMG2_008812	-1	-1	.	.
GG704911	622645	625388	-	CIMG2_000036	623167	625250	-	CIMG_02896;description=Protein kinase-like domain-containing protein
GG704911	668990	670165	+	CIMG2_000037	668903	670321	+	CIMG_02887;description=U3 small nucleolar ribonucleoprotein Lcp5
GG704911	670500	671319	+	CIMG2_000038	670509	671319	+	CIMG_02886;description=hypothetical protein
GG704911	671623	673324	-	CIMG2_000039	671378	673351	-	CIMG_02885;description=flavin-binding monooxygenase-like protein
GG704911	673863	675862	+	CIMG2_000040	673863	676345	+	CIMG_02884;description=PAM domain-containing protein
GG704911	676345	677799	+	CIMG2_000041	673863	676345	+	CIMG_02884;description=PAM domain-containing protein
GG704911	676345	677799	+	CIMG2_000041	676383	677652	+	CIMG_02883;description=hypothetical protein
GG704911	679599	680699	+	CIMG2_000042;Name=SUB11	679166	680976	+	CIMG_02881;description=subtilisin-like protease
GG704911	681539	683771	-	CIMG2_000044;Name=CRC1	681870	683765	-	CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier
GG704911	681653	681955	+	CIMG2_000043	681870	683765	-	CIMG_02880;description=mitochondrial carnitine:acyl carnitine carrier
GG704911	687351	689858	-	CIMG2_000045	687147	690002	-	CIMG_02878;description=Transcription factor IIIC subunit delta%2C putative
GG704911	690918	692171	-	CIMG2_000046	690351	692235	-	CIMG_02877;description=Myb/SANT-like domain-containing protein
GG704911	692409	694206	-	CIMG2_000047;Name=ALG1	692439	694166	-	CIMG_02876;description=beta-1%2C4-mannosyltransferase
GG704911	694629	696251	+	CIMG2_000048;Name=MSC2	694384	696877	+	CIMG_02875;description=cation diffusion facilitator family transporter
GG704911	694629	696251	+	CIMG2_000048;Name=MSC2	695538	698384	-	CIMG_02874;description=Acetyl-CoA C-acetyltransferase
GG704911	696689	698251	-	CIMG2_000049	694384	696877	+	CIMG_02875;description=cation diffusion facilitator family transporter
GG704911	696689	698251	-	CIMG2_000049	695538	698384	-	CIMG_02874;description=Acetyl-CoA C-acetyltransferase
GG704911	699203	701534	-	CIMG2_000050	698963	701671	-	CIMG_02873;description=5'-nucleotidase
GG704911	702741	703208	-	CIMG2_000051	702164	703477	-	CIMG_02872;description=hypothetical protein
GG704911	703580	705481	-	CIMG2_000052	703531	705758	-	CIMG_02871;description=Phosphoglycerate mutase
GG704911	706018	710591	-	CIMG2_000053;Name=KLP1_1	706607	710508	-	CIMG_02869;description=kinesin heavy chain
GG704911	710808	712305	-	CIMG2_000054;Name=UBC2	711138	712305	-	CIMG_02868;description=ubiquitin-conjugating enzyme E2 2
GG704911	714767	717734	-	CIMG2_000055	715126	716853	-	CIMG_02866;description=CMGC/SRPK protein kinase
GG704911	718016	721648	-	CIMG2_000058	718490	718872	+	CIMG_02865;description=hypothetical protein
GG704911	718016	721648	-	CIMG2_000058	719189	721625	-	CIMG_02864;description=endosomal integral membrane protein
GG704911	718490	718663	+	CIMG2_000056	718490	718872	+	CIMG_02865;description=hypothetical protein
GG704911	718729	719032	+	CIMG2_000057	718490	718872	+	CIMG_02865;description=hypothetical protein
GG704911	722962	724120	-	CIMG2_000059;Name=HPCAL4	721850	723729	-	CIMG_12617;description=calcium-binding protein NCS-1
GG704911	724944	725315	+	CIMG2_000060	-1	-1	.	.
GG704911	726089	727782	+	CIMG2_000061	726123	727771	+	CIMG_02862;description=hypothetical protein
GG704911	727971	729527	+	CIMG2_000062	728095	729303	+	CIMG_02861;description=ubiquitin-conjugating enzyme E2
GG704911	730236	731201	-	CIMG2_000063	730236	731201	-	CIMG_02860;description=chitinase 3
GG704911	756311	758613	+	CIMG2_000064	756222	757892	+	CIMG_02848;description=aminotransferase
GG704911	758712	759061	-	CIMG2_000065	758712	759061	-	CIMG_11027;description=hypothetical protein
GG704911	759496	762712	-	CIMG2_000067	759553	760693	+	CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative
GG704911	759496	762712	-	CIMG2_000067	760902	762978	-	CIMG_02846;description=MFS transporter
GG704911	759599	760591	+	CIMG2_000066	759553	760693	+	CIMG_02847;description=Mediator of RNA polymerase II transcription subunit 4%2C putative
GG704911	765117	769534	+	CIMG2_000068	765134	767105	+	CIMG_02845;description=MFS multidrug transporter
GG704911	765117	769534	+	CIMG2_000068	767526	768816	-	CIMG_02844;description=F-box domain-containing protein%2C putative
GG704911	767069	769534	-	CIMG2_000069	765134	767105	+	CIMG_02845;description=MFS multidrug transporter
GG704911	767069	769534	-	CIMG2_000069	767526	768816	-	CIMG_02844;description=F-box domain-containing protein%2C putative
GG704911	769804	770928	+	CIMG2_008813	769818	770354	+	CIMG_02843;description=HTH CenpB-type DNA-binding domain-containing protein
GG704911	771023	771367	-	CIMG2_000070	771023	771367	-	CIMG_02842;description=hypothetical protein
GG704911	771441	771836	+	CIMG2_000071	771441	772925	+	CIMG_02841;description=FabD/lysophospholipase-like superfamily protein%2C putative
GG704911	773155	774064	+	CIMG2_000072	-1	-1	.	.
GG704911	774082	777860	-	CIMG2_000073	774152	777678	-	CIMG_02838;description=GTPase activating protein
GG704911	778071	785526	+	CIMG2_000074;Name=TOP2_1	777959	778600	+	CIMG_02837;description=hypothetical protein
GG704911	778071	785526	+	CIMG2_000074;Name=TOP2_1	778966	784861	+	CIMG_02836;description=DNA topoisomerase 2
GG704911	787677	789690	+	CIMG2_000075	788199	790195	+	CIMG_02834;description=APSES transcription factor Xbp1
GG704911	790334	792054	-	CIMG2_000076	790334	792054	-	CIMG_02833;description=hypothetical protein
GG704911	793728	796023	-	CIMG2_000077	793287	795458	-	CIMG_02831;description=Reticulon-like protein
GG704911	793728	796023	-	CIMG2_000077	795544	797982	-	CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant
GG704911	796063	797969	-	CIMG2_000078	795544	797982	-	CIMG_02830;description=acyl-CoA dehydrogenase%2C acyl-CoA dehydrogenase%2C variant
GG704911	798622	802649	+	CIMG2_000079	798460	802817	+	CIMG_02829;description=inner centromere protein
GG704911	802915	807261	-	CIMG2_000080	803063	807176	-	CIMG_02828;description=Pro-apoptotic serine protease NMA111
GG704911	807404	809981	-	CIMG2_000081	807418	809908	-	CIMG_02827;description=hypothetical protein
GG704911	810371	816160	+	CIMG2_000082	811026	814575	+	CIMG_02826;description=transcription factor
GG704911	810371	816160	+	CIMG2_000082	813973	815993	-	CIMG_02825;description=Tetratricopeptide repeat domain-containing protein
GG704911	814467	815910	-	CIMG2_000083	811026	814575	+	CIMG_02826;description=transcription factor
GG704911	814467	815910	-	CIMG2_000083	813973	815993	-	CIMG_02825;description=Tetratricopeptide repeat domain-containing protein
GG704911	816189	824208	-	CIMG2_000086	816584	817192	+	CIMG_02824;description=hypothetical protein
GG704911	816189	824208	-	CIMG2_000086	819914	823964	-	CIMG_02822;description=hypothetical protein
GG704911	816189	824208	-	CIMG2_000086	818217	819646	+	CIMG_02823;description=cytochrome c peroxidase
GG704911	816584	817192	+	CIMG2_000084	816584	817192	+	CIMG_02824;description=hypothetical protein
GG704911	818395	819434	+	CIMG2_000085	818217	819646	+	CIMG_02823;description=cytochrome c peroxidase
GG704911	824236	826610	-	CIMG2_000087	824561	826584	-	CIMG_02821;description=Glutamate decarboxylase
GG704911	826982	829564	-	CIMG2_000088	827383	829162	-	CIMG_02820;description=S-adenosylmethionine-dependent methyltransferase%2C putative
GG704911	830189	832257	-	CIMG2_000089	829970	832352	-	CIMG_02819;description=hypothetical protein
GG704911	833355	833653	-	CIMG2_000090	-1	-1	.	.
GG704911	837776	838989	-	CIMG2_000091	837841	838989	-	CIMG_02817;description=alpha/beta hydrolase fold protein
GG704911	839889	842563	-	CIMG2_000092	841082	842575	-	CIMG_02816;description=SBDS family rRNA metabolism protein
GG704911	842999	846256	+	CIMG2_000093	842990	845273	+	CIMG_02815;description=Carboxypeptidase Y
GG704911	842999	846256	+	CIMG2_000093	845407	846704	-	CIMG_02814;description=40S ribosomal protein S18-B
GG704911	845834	846631	-	CIMG2_000094;Name=RPS18	845407	846704	-	CIMG_02814;description=40S ribosomal protein S18-B
GG704911	847202	847307	-	CIMG2_000095	847202	847307	-	CIMG_15001;description=unspecified product
GG704911	847669	850289	-	CIMG2_000096	847367	850289	-	CIMG_02813;description=hypothetical protein
GG704911	852053	852628	-	CIMG2_000097	852053	853856	-	CIMG_02812;description=Cytochrome P450%2C putative
GG704911	852758	853672	-	CIMG2_000098	852053	853856	-	CIMG_02812;description=Cytochrome P450%2C putative
GG704911	855601	856638	-	CIMG2_000099	855601	856638	-	CIMG_02811;description=hypothetical protein
GG704911	857763	861139	-	CIMG2_000100	857535	859576	-	CIMG_02810;description=CBD9-like superfamily
GG704911	857763	861139	-	CIMG2_000100	860914	862028	+	CIMG_02809;description=cation diffusion facilitator family transporter
GG704911	860914	862028	+	CIMG2_000101	860914	862028	+	CIMG_02809;description=cation diffusion facilitator family transporter
GG704911	862266	864325	+	CIMG2_000102	862424	864295	+	CIMG_02808;description=alpha/beta superfamily hydrolase
GG704911	867008	869350	+	CIMG2_000103	867390	869352	+	CIMG_02807;description=arrestin domain-containing protein
GG704911	869832	869904	+	CIMG2_000104	869832	869904	+	CIMG_15002;description=unspecified product
GG704911	871722	871794	-	CIMG2_000105	871722	871794	-	CIMG_15003;description=unspecified product
GG704911	873604	875041	-	CIMG2_000106	873439	875041	-	CIMG_02806;description=MIPC synthase
GG704911	877146	877448	+	CIMG2_000107	877146	877708	+	CIMG_02804;description=hypothetical protein
GG704911	878436	880063	-	CIMG2_000108;Name=ERG4_1	878043	880422	-	CIMG_02803;description=C-24(28) sterol reductase
GG704911	880546	884379	+	CIMG2_000109	880589	882842	+	CIMG_02802;description=fungal Zn(2)-Cys(6) binuclear cluster domain-containing protein%2C putative
GG704911	880546	884379	+	CIMG2_000109	882766	884136	-	CIMG_02801;description=alpha/beta hydrolase fold protein
GG704911	882838	884136	-	CIMG2_000110	880589	882842	+	CIMG_02802;description=fungal Zn(2)-Cys(6) binuclear cluster domain-containing protein%2C putative
GG704911	882838	884136	-	CIMG2_000110	882766	884136	-	CIMG_02801;description=alpha/beta hydrolase fold protein
GG704911	885055	885691	-	CIMG2_000111	884487	886047	-	CIMG_02800;description=hypothetical protein
GG704911	886319	887112	+	CIMG2_000112;Name=HIS3	886206	887260	+	CIMG_02799;description=Imidazoleglycerol-phosphate dehydratase
GG704911	887765	891988	-	CIMG2_000113	887765	891988	-	CIMG_02798;description=leucine rich repeat protein
GG704911	894675	894745	-	CIMG2_000114	894675	894745	-	CIMG_15004;description=unspecified product
GG704911	894926	897891	-	CIMG2_000115	894915	897780	-	CIMG_02797;description=mitochondrial mRNA processing protein
GG704911	898426	903593	+	CIMG2_000116	898290	901622	+	CIMG_02796;description=phosphoribosylamine-glycine ligase
GG704911	903640	905253	+	CIMG2_000117;Name=CTS1_1	903614	905253	+	CIMG_02795;description=endochitinase 1
GG704911	907562	908478	+	CIMG2_000118	907441	908758	+	CIMG_02793;description=Acetate transporter family protein%2C putative
GG704911	909273	911682	+	CIMG2_000119;Name=ERG7_1	908939	911861	+	CIMG_02792;description=squalene/oxidosqualene cyclase
GG704911	912501	914168	-	CIMG2_000120;Name=ACT1	912209	914381	-	CIMG_02791;description=actin
GG704911	915927	916349	-	CIMG2_000121	-1	-1	.	.
GG704911	916650	917375	+	CIMG2_000122;Name=FES1	916536	917633	+	CIMG_02789;description=Hsp70-like protein
GG704911	917916	919234	-	CIMG2_000123	917665	918835	-	CIMG_02788;description=UPF0220 domain-containing protein
GG704911	935345	937013	-	CIMG2_008814	-1	-1	.	.
GG704911	940061	940518	-	CIMG2_008815	-1	-1	.	.
GG704911	964020	964773	+	CIMG2_008816	-1	-1	.	.
GG704911	966138	966670	+	CIMG2_008817	-1	-1	.	.
GG704911	975157	975723	+	CIMG2_008818	975232	975735	+	CIMG_12629;description=hypothetical protein
GG704911	976893	977735	+	CIMG2_008819	-1	-1	.	.
GG704911	1010948	1011331	-	CIMG2_000124	1010583	1011872	-	CIMG_12635;description=Protein kinase-like domain-containing protein
GG704911	1041348	1044395	+	CIMG2_000125	1041604	1044362	+	CIMG_02752;description=DUF3435 domain-containing protein
GG704911	1044742	1045624	+	CIMG2_000126	1044704	1045759	+	CIMG_02751;description=hypothetical protein
GG704911	1062963	1063863	+	CIMG2_000127	1062740	1064375	+	CIMG_02745;description=hypothetical protein
GG704911	1066788	1067016	+	CIMG2_000128	-1	-1	.	.
GG704911	1068854	1069201	-	CIMG2_000129	-1	-1	.	.
GG704911	1070196	1073021	-	CIMG2_000130	1070086	1072964	-	CIMG_02743;description=CAMK protein kinase
GG704911	1073102	1076735	-	CIMG2_000131	1073781	1076499	-	CIMG_02742;description=Clavaminate synthase-like domain-containing protein
GG704911	1076896	1078171	+	CIMG2_000132	1076914	1078189	+	CIMG_02741;description=RING finger domain-containing protein
GG704911	1078851	1079342	-	CIMG2_000133	1078525	1079912	-	CIMG_02740;description=hypothetical protein
GG704911	1080051	1081748	+	CIMG2_000134	1080136	1082097	+	CIMG_02739;description=CMGC/SRPK protein kinase
GG704911	1082856	1085093	-	CIMG2_000135	1082531	1086171	-	CIMG_02738;description=polysaccharide synthase Cps1
GG704911	1085158	1085997	-	CIMG2_000136	1082531	1086171	-	CIMG_02738;description=polysaccharide synthase Cps1
GG704911	1088357	1089061	-	CIMG2_000137	1088276	1089360	-	CIMG_02736;description=hypothetical protein
GG704911	1089883	1090113	-	CIMG2_000138	1089883	1091020	-	CIMG_02735;description=hypothetical protein
GG704911	1090519	1091062	-	CIMG2_000139	1089883	1091020	-	CIMG_02735;description=hypothetical protein
GG704911	1091949	1093876	+	CIMG2_000140	1092027	1093876	+	CIMG_02733;description=hypothetical protein
GG704911	1091949	1093876	+	CIMG2_000140	1093362	1094941	-	CIMG_11013;description=hypothetical protein
GG704911	1093986	1094601	-	CIMG2_000141	1093362	1094941	-	CIMG_11013;description=hypothetical protein
GG704911	1096520	1096837	+	CIMG2_000142	1096137	1097444	+	CIMG_02731;description=C2H2 type zinc finger domain-containing protein
GG704911	1097957	1100619	-	CIMG2_000143	1097965	1100366	-	CIMG_02730;description=phosphotransferase enzyme family protein
GG704911	1101125	1101499	+	CIMG2_000144	1100722	1101639	+	CIMG_02729;description=hypothetical protein
GG704911	1102181	1103027	+	CIMG2_000145	1102055	1103082	+	CIMG_02728;description=BTB/POZ domain-containing protein
GG704911	1104465	1104854	-	CIMG2_000146	1103559	1104854	-	CIMG_11012;description=Homeobox-like domain-containing protein
GG704911	1127939	1130480	-	CIMG2_000147	1128778	1130365	-	CIMG_02721;description=hypothetical protein
GG704911	1130575	1131690	-	CIMG2_000148;Name=VPS55	1130633	1131717	-	CIMG_02720;description=vacuolar protein sorting protein 55
GG704911	1132353	1133307	+	CIMG2_000149	1132258	1134277	+	CIMG_02718;description=proteasome component Pre5
GG704911	1132353	1133307	+	CIMG2_000149	1132658	1134515	-	CIMG_02717;description=TIGR00730 family protein
GG704911	1133574	1134389	-	CIMG2_000150	1132258	1134277	+	CIMG_02718;description=proteasome component Pre5
GG704911	1133574	1134389	-	CIMG2_000150	1132658	1134515	-	CIMG_02717;description=TIGR00730 family protein
GG704911	1134655	1137044	-	CIMG2_000151;Name=MED6	1135615	1137074	-	CIMG_02716;description=RNA polymerase II transcription mediator complex subunit
GG704911	1137421	1142208	-	CIMG2_000152	1137590	1142127	-	CIMG_02715;description=hypothetical protein
GG704911	1142747	1143862	-	CIMG2_000153	1142699	1144392	-	CIMG_02714;description=ADC synthase superfamily protein%2C putative
GG704911	1144652	1145332	-	CIMG2_000154	-1	-1	.	.
GG704911	1146085	1151391	-	CIMG2_000155	1146085	1151663	-	CIMG_02713;description=Histidine kinase/HSP90-like ATPase%2C putative
GG704911	1151947	1157178	+	CIMG2_000156	1152004	1156998	+	CIMG_02712;description=hypercellular protein HypA
GG704911	1157691	1159399	+	CIMG2_000157	1157460	1159693	+	CIMG_02711;description=hydrolase
GG704911	1157691	1159399	+	CIMG2_000157	1159116	1160544	-	CIMG_02710;description=60S ribosomal subunit assembly/export protein LOC1
GG704911	1159654	1160377	-	CIMG2_000158;Name=LOC1	1157460	1159693	+	CIMG_02711;description=hydrolase
GG704911	1159654	1160377	-	CIMG2_000158;Name=LOC1	1159116	1160544	-	CIMG_02710;description=60S ribosomal subunit assembly/export protein LOC1
GG704911	1160784	1161629	+	CIMG2_000159	1160754	1161741	+	CIMG_02709;description=NADH-ubiquinone oxidoreductase 14.8 kDa subunit
GG704911	1161942	1162616	-	CIMG2_000160;Name=RPC19	1161735	1162830	-	CIMG_02708;description=DNA-directed RNA polymerase I and III polypeptide
GG704911	1163166	1164490	-	CIMG2_000161;Name=KAE1	1163186	1164483	-	CIMG_02707;description=glycoprotease/Kae1 family metallohydrolase
GG704911	1164851	1166427	+	CIMG2_000162	1164713	1166664	+	CIMG_02706;description=SET domain-containing protein
GG704911	1166785	1168748	-	CIMG2_000163;Name=EPL1	1166476	1168891	-	CIMG_02705;description=histone acetyltransferase complex component Epl1%2C histone acetyltransferase complex component Epl1%2C variant
GG704911	1169121	1170758	+	CIMG2_000164;Name=CNB1	1169083	1170697	+	CIMG_02704;description=calcineurin subunit B%2C calcineurin subunit B%2C variant
GG704911	1170827	1173467	-	CIMG2_000165	1171275	1174605	-	CIMG_02703;description=hypothetical protein%2C hypothetical protein%2C variant
GG704911	1177588	1177716	-	CIMG2_000166	1176534	1177680	+	CIMG_02701;description=hypothetical protein
GG704911	1177588	1177716	-	CIMG2_000166	1177588	1177716	-	CIMG_15005;description=unspecified product
GG704911	1178273	1178584	+	CIMG2_000167	1177757	1178855	+	CIMG_11010;description=hypothetical protein
GG704911	1179376	1180462	-	CIMG2_000168;Name=MRPS9	1179234	1180523	-	CIMG_02700;description=40S ribosomal protein S9
GG704911	1180696	1183979	+	CIMG2_000169	1180717	1182502	+	CIMG_02699;description=elongation factor 1-gamma
GG704911	1180696	1183979	+	CIMG2_000169	1182715	1184666	-	CIMG_02698;description=Putative HAD superfamily hydrolase
GG704911	1182715	1184379	-	CIMG2_000170	1182715	1184666	-	CIMG_02698;description=Putative HAD superfamily hydrolase
GG704911	1184932	1186007	+	CIMG2_000171;Name=RRP36	1184932	1186228	+	CIMG_02697;description=rRNA biogenesis protein RRP36
GG704911	1187538	1189030	-	CIMG2_000172	1186672	1189030	-	CIMG_02696;description=hypothetical protein
GG704911	1189742	1190182	+	CIMG2_000173	1189742	1190462	+	CIMG_02695;description=hypothetical protein
GG704911	1191408	1197903	+	CIMG2_000174	1192210	1192956	+	CIMG_11009;description=hypothetical protein
GG704911	1191408	1197903	+	CIMG2_000174	1193933	1195190	+	CIMG_02694;description=6-phosphogluconate dehydrogenase
GG704911	1191408	1197903	+	CIMG2_000174	1195940	1197796	+	CIMG_02693;description=hypothetical protein
GG704911	1198402	1198908	+	CIMG2_000175	1198084	1199227	+	CIMG_02692;description=DUF1757 domain-containing protein
GG704911	1199293	1200253	+	CIMG2_000176	1199284	1200639	+	CIMG_02691;description=hydrolase
GG704911	1201052	1202550	-	CIMG2_000177	1200412	1202743	-	CIMG_02690;description=Snf1 kinase complex beta-subunit Gal83
GG704911	1204112	1205581	+	CIMG2_000178	1203892	1206198	+	CIMG_02688;description=Alpha-1%2C2-mannosyltransferase
GG704911	1206217	1208544	-	CIMG2_000179	1206089	1208639	-	CIMG_02687;description=Atypical/ABC1/ABC1-A protein kinase
GG704911	1208790	1210572	+	CIMG2_000180	1208812	1209908	+	CIMG_02686;description=urease accessory protein
GG704911	1208790	1210572	+	CIMG2_000180	1209597	1213016	-	CIMG_02685;description=E3 ubiquitin-protein ligase bre1
GG704911	1208790	1213013	-	CIMG2_000181;Name=BRE1_1	1208812	1209908	+	CIMG_02686;description=urease accessory protein
GG704911	1208790	1213013	-	CIMG2_000181;Name=BRE1_1	1209597	1213016	-	CIMG_02685;description=E3 ubiquitin-protein ligase bre1
GG704911	1213316	1215111	+	CIMG2_000182;Name=BDP1	1213212	1215238	+	CIMG_02684;description=transcription factor TFIIIB component
GG704911	1215295	1216161	-	CIMG2_000183	1215130	1216427	-	CIMG_02683;description=SOCE-associated regulatory factor of calcium homoeostasis%2C putative
GG704911	1216753	1217482	+	CIMG2_000184	1216663	1217764	+	CIMG_02682;description=BTB/POZ domain-containing protein
GG704911	1218714	1220278	+	CIMG2_000185;Name=MMM1	1218570	1220608	+	CIMG_02681;description=mitochondrion biogenesis protein Mmm1
GG704911	1220641	1221319	-	CIMG2_000186;Name=ADI1	1220345	1221426	-	CIMG_02680;description=1%2C2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
GG704911	1221669	1223810	+	CIMG2_000187;Name=MTO1	1221636	1224179	+	CIMG_02679;description=tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
GG704911	1224382	1226025	-	CIMG2_000188	1224294	1226852	-	CIMG_02678;description=Putative major facilitator superfamily (MFS) transporter
GG704911	1227194	1227646	+	CIMG2_000189	1227194	1227572	+	CIMG_11008;description=hypothetical protein
GG704911	1228437	1231516	-	CIMG2_000190	1228923	1231528	-	CIMG_02675;description=CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
GG704911	1228437	1231516	-	CIMG2_000190	1229732	1229847	-	CIMG_15501;description=rRNA
GG704911	1233025	1234403	+	CIMG2_000191	1232961	1235173	+	CIMG_02674;description=Protein kinase-like domain-containing protein
GG704911	1234496	1234804	+	CIMG2_000192	1232961	1235173	+	CIMG_02674;description=Protein kinase-like domain-containing protein
GG704911	1235317	1236521	+	CIMG2_000193	-1	-1	.	.
GG704911	1240142	1242578	-	CIMG2_000194	1240210	1242254	-	CIMG_02671;description=camp independent regulatory protein
GG704911	1243721	1244056	+	CIMG2_000195	-1	-1	.	.
GG704911	1245670	1246011	-	CIMG2_000196	-1	-1	.	.
GG704911	1250876	1253325	-	CIMG2_000197	1250876	1253325	-	CIMG_02667;description=tyrosyl-DNA phosphodiesterase
GG704911	1255699	1256405	-	CIMG2_000198	1254677	1256405	-	CIMG_12644;description=hypothetical protein
GG704911	1257658	1258077	+	CIMG2_000199	1257658	1258739	+	CIMG_02665;description=hypothetical protein
GG704911	1258192	1258739	+	CIMG2_000200	1257658	1258739	+	CIMG_02665;description=hypothetical protein
GG704911	1259156	1259233	+	CIMG2_000201	1259156	1259233	+	CIMG_15006;description=unspecified product
GG704911	1260186	1260646	+	CIMG2_000202	1259424	1260719	-	CIMG_12645;description=hypothetical protein
GG704911	1260996	1262999	+	CIMG2_000203	1260995	1262971	+	CIMG_02662;description=CMGC/SRPK protein kinase
GG704911	1263673	1264878	-	CIMG2_008820	1263101	1264852	-	CIMG_02661;description=hypothetical protein
GG704911	1264922	1264999	-	CIMG2_000204	1264922	1264999	-	CIMG_15007;description=unspecified product
GG704911	1265358	1269155	+	CIMG2_000205	1265690	1268010	+	CIMG_02660;description=flavin-containing amine oxidasedehydrogenase
GG704911	1265358	1269155	+	CIMG2_000205	1267764	1269105	-	CIMG_11002;description=short chain dehydrogenase/reductase
GG704911	1267764	1268963	-	CIMG2_000206	1265690	1268010	+	CIMG_02660;description=flavin-containing amine oxidasedehydrogenase
GG704911	1267764	1268963	-	CIMG2_000206	1267764	1269105	-	CIMG_11002;description=short chain dehydrogenase/reductase
GG704911	1269196	1271378	-	CIMG2_000207;Name=VPS45_1	1269200	1271374	-	CIMG_02659;description=vacuolar protein sorting-associated protein 45
GG704911	1272070	1273628	+	CIMG2_000208;Name=ALE1	1272115	1274526	+	CIMG_02658;description=MBOAT family protein
